,iid,date,score,type,bid,timestamp,year
7342,486_20180619,06/19/2018 12:00:00 AM,100,Routine - Unscheduled,486,2018-06-19,2018
7343,486_20190404,04/04/2019 12:00:00 AM,85,Routine - Unscheduled,486,2019-04-04,2019
7344,486_20190411,04/11/2019 12:00:00 AM,-1,Reinspection/Followup,486,2019-04-11,2019
7345,486_20191002,10/02/2019 12:00:00 AM,93,Routine - Unscheduled,486,2019-10-02,2019
7375,48_20180216,02/16/2018 12:00:00 AM,94,Routine - Unscheduled,48,2018-02-16,2018
7376,48_20181011,10/11/2018 12:00:00 AM,87,Routine - Unscheduled,48,2018-10-11,2018
7377,48_20181012,10/12/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-10-12,2018
7378,48_20181026,10/26/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-10-26,2018
7379,48_20181029,10/29/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-10-29,2018
7380,48_20181130,11/30/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-11-30,2018
7381,48_20181206,12/06/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-12-06,2018
7392,4914_20180509,05/09/2018 12:00:00 AM,-1,Foodborne Illness Investigation,4914,2018-05-09,2018
7393,4914_20180612,06/12/2018 12:00:00 AM,96,Routine - Unscheduled,4914,2018-06-12,2018
7404,4923_20170711,07/11/2017 12:00:00 AM,94,Routine - Unscheduled,4923,2017-07-11,2017
7405,4923_20180320,03/20/2018 12:00:00 AM,85,Routine - Unscheduled,4923,2018-03-20,2018
7406,4923_20180327,03/27/2018 12:00:00 AM,-1,Reinspection/Followup,4923,2018-03-27,2018
7407,4923_20180405,04/05/2018 12:00:00 AM,-1,Reinspection/Followup,4923,2018-04-05,2018
7408,4923_20190207,02/07/2019 12:00:00 AM,86,Routine - Unscheduled,4923,2019-02-07,2019
7409,4923_20190904,09/04/2019 12:00:00 AM,90,Routine - Unscheduled,4923,2019-09-04,2019
7549,5077_20180308,03/08/2018 12:00:00 AM,96,Routine - Unscheduled,5077,2018-03-08,2018
7550,5077_20190319,03/19/2019 12:00:00 AM,92,Routine - Unscheduled,5077,2019-03-19,2019
7769,5301_20170127,01/27/2017 12:00:00 AM,-1,Structural Inspection,5301,2017-01-27,2017
7770,5301_20171117,11/17/2017 12:00:00 AM,90,Routine - Unscheduled,5301,2017-11-17,2017
7771,5301_20180105,01/05/2018 12:00:00 AM,-1,Reinspection/Followup,5301,2018-01-05,2018
7772,5301_20190304,03/04/2019 12:00:00 AM,81,Routine - Unscheduled,5301,2019-03-04,2019
7797,538_20170927,09/27/2017 12:00:00 AM,88,Routine - Unscheduled,538,2017-09-27,2017
7798,538_20181205,12/05/2018 12:00:00 AM,88,Routine - Unscheduled,538,2018-12-05,2018
7799,538_20190805,08/05/2019 12:00:00 AM,94,Routine - Unscheduled,538,2019-08-05,2019
7905,562_20190405,04/05/2019 12:00:00 AM,89,Routine - Unscheduled,562,2019-04-05,2019
8518,58781_20180508,05/08/2018 12:00:00 AM,94,Routine - Unscheduled,58781,2018-05-08,2018
8519,58781_20181017,10/17/2018 12:00:00 AM,-1,Complaint,58781,2018-10-17,2018
8520,58781_20181022,10/22/2018 12:00:00 AM,-1,Complaint,58781,2018-10-22,2018
8521,58781_20190613,06/13/2019 12:00:00 AM,100,Routine - Unscheduled,58781,2019-06-13,2019
8566,58861_20180112,01/12/2018 12:00:00 AM,93,Routine - Unscheduled,58861,2018-01-12,2018
8567,58861_20180119,01/19/2018 12:00:00 AM,-1,Reinspection/Followup,58861,2018-01-19,2018
8568,58861_20180126,01/26/2018 12:00:00 AM,-1,Reinspection/Followup,58861,2018-01-26,2018
8571,58879_20180221,02/21/2018 12:00:00 AM,90,Routine - Unscheduled,58879,2018-02-21,2018
8572,58879_20190314,03/14/2019 12:00:00 AM,92,Routine - Unscheduled,58879,2019-03-14,2019
8573,58879_20190322,03/22/2019 12:00:00 AM,-1,Reinspection/Followup,58879,2019-03-22,2019
8574,58879_20190703,07/03/2019 12:00:00 AM,-1,Complaint,58879,2019-07-03,2019
8575,58879_20190923,09/23/2019 12:00:00 AM,87,Routine - Unscheduled,58879,2019-09-23,2019
8576,58879_20190930,09/30/2019 12:00:00 AM,-1,Reinspection/Followup,58879,2019-09-30,2019
8649,58_20170918,09/18/2017 12:00:00 AM,70,Routine - Unscheduled,58,2017-09-18,2017
8650,58_20171122,11/22/2017 12:00:00 AM,-1,Reinspection/Followup,58,2017-11-22,2017
8651,58_20181005,10/05/2018 12:00:00 AM,74,Routine - Unscheduled,58,2018-10-05,2018
8652,58_20190627,06/27/2019 12:00:00 AM,83,Routine - Unscheduled,58,2019-06-27,2019
8656,59009_20161014,10/14/2016 12:00:00 AM,-1,Reinspection/Followup,59009,2016-10-14,2016
8657,59009_20171129,11/29/2017 12:00:00 AM,94,Routine - Unscheduled,59009,2017-11-29,2017
8658,59009_20180212,02/12/2018 12:00:00 AM,-1,Foodborne Illness Investigation,59009,2018-02-12,2018
8659,59009_20180927,09/27/2018 12:00:00 AM,90,Routine - Unscheduled,59009,2018-09-27,2018
8660,59009_20190430,04/30/2019 12:00:00 AM,-1,Complaint,59009,2019-04-30,2019
8661,59009_20190507,05/07/2019 12:00:00 AM,-1,Reinspection/Followup,59009,2019-05-07,2019
8662,59009_20190510,05/10/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,59009,2019-05-10,2019
8663,59009_20190626,06/26/2019 12:00:00 AM,-1,Foodborne Illness Investigation,59009,2019-06-26,2019
8664,59009_20190910,09/10/2019 12:00:00 AM,-1,Foodborne Illness Investigation,59009,2019-09-10,2019
8665,59009_20190917,09/17/2019 12:00:00 AM,-1,Reinspection/Followup,59009,2019-09-17,2019
8760,59154_20180104,01/04/2018 12:00:00 AM,-1,Complaint,59154,2018-01-04,2018
8761,59154_20180417,04/17/2018 12:00:00 AM,88,Routine - Unscheduled,59154,2018-04-17,2018
8762,59154_20180424,04/24/2018 12:00:00 AM,-1,Reinspection/Followup,59154,2018-04-24,2018
8763,59154_20180501,05/01/2018 12:00:00 AM,-1,Reinspection/Followup,59154,2018-05-01,2018
8772,59178_20161102,11/02/2016 12:00:00 AM,79,Routine - Unscheduled,59178,2016-11-02,2016
8773,59178_20161118,11/18/2016 12:00:00 AM,-1,Reinspection/Followup,59178,2016-11-18,2016
8774,59178_20171018,10/18/2017 12:00:00 AM,83,Routine - Unscheduled,59178,2017-10-18,2017
8775,59178_20171026,10/26/2017 12:00:00 AM,-1,Reinspection/Followup,59178,2017-10-26,2017
8776,59178_20171103,11/03/2017 12:00:00 AM,-1,Reinspection/Followup,59178,2017-11-03,2017
8777,59178_20171107,11/07/2017 12:00:00 AM,-1,Complaint,59178,2017-11-07,2017
8778,59178_20181204,12/04/2018 12:00:00 AM,-1,Non-inspection site visit,59178,2018-12-04,2018
8779,59178_20190208,02/08/2019 12:00:00 AM,91,Routine - Unscheduled,59178,2019-02-08,2019
8780,59178_20190822,08/22/2019 12:00:00 AM,89,Routine - Unscheduled,59178,2019-08-22,2019
8781,59179_20180403,04/03/2018 12:00:00 AM,84,Routine - Unscheduled,59179,2018-04-03,2018
8782,59179_20180410,04/10/2018 12:00:00 AM,-1,Reinspection/Followup,59179,2018-04-10,2018
8783,59179_20190311,03/11/2019 12:00:00 AM,90,Routine - Unscheduled,59179,2019-03-11,2019
8856,59397_20161017,10/17/2016 12:00:00 AM,94,Routine - Unscheduled,59397,2016-10-17,2016
8857,59397_20170322,03/22/2017 12:00:00 AM,85,Routine - Unscheduled,59397,2017-03-22,2017
8858,59397_20171010,10/10/2017 12:00:00 AM,89,Routine - Unscheduled,59397,2017-10-10,2017
8859,59397_20180510,05/10/2018 12:00:00 AM,92,Routine - Unscheduled,59397,2018-05-10,2018
8860,59397_20190410,04/10/2019 12:00:00 AM,82,Routine - Unscheduled,59397,2019-04-10,2019
8941,59599_20161121,11/21/2016 12:00:00 AM,94,Routine - Unscheduled,59599,2016-11-21,2016
8942,59599_20170831,08/31/2017 12:00:00 AM,89,Routine - Unscheduled,59599,2017-08-31,2017
8943,59599_20180228,02/28/2018 12:00:00 AM,90,Routine - Unscheduled,59599,2018-02-28,2018
8968,59637_20170419,04/19/2017 12:00:00 AM,83,Routine - Unscheduled,59637,2017-04-19,2017
8969,59637_20180123,01/23/2018 12:00:00 AM,86,Routine - Unscheduled,59637,2018-01-23,2018
8970,59637_20190725,07/25/2019 12:00:00 AM,89,Routine - Unscheduled,59637,2019-07-25,2019
8971,59637_20190729,07/29/2019 12:00:00 AM,-1,Reinspection/Followup,59637,2019-07-29,2019
8999,59691_20180425,04/25/2018 12:00:00 AM,91,Routine - Unscheduled,59691,2018-04-25,2018
9000,59691_20180517,05/17/2018 12:00:00 AM,-1,Reinspection/Followup,59691,2018-05-17,2018
9001,59691_20190617,06/17/2019 12:00:00 AM,98,Routine - Unscheduled,59691,2019-06-17,2019
9103,59949_20161021,10/21/2016 12:00:00 AM,85,Routine - Unscheduled,59949,2016-10-21,2016
9104,59949_20161025,10/25/2016 12:00:00 AM,-1,Reinspection/Followup,59949,2016-10-25,2016
9105,59949_20161107,11/07/2016 12:00:00 AM,-1,Reinspection/Followup,59949,2016-11-07,2016
9106,59949_20171017,10/17/2017 12:00:00 AM,94,Routine - Unscheduled,59949,2017-10-17,2017
9107,59949_20180521,05/21/2018 12:00:00 AM,96,Routine - Unscheduled,59949,2018-05-21,2018
9108,59949_20180529,05/29/2018 12:00:00 AM,-1,Reinspection/Followup,59949,2018-05-29,2018
9109,59949_20180605,06/05/2018 12:00:00 AM,-1,Reinspection/Followup,59949,2018-06-05,2018
9110,59949_20190215,02/15/2019 12:00:00 AM,91,Routine - Unscheduled,59949,2019-02-15,2019
9111,59949_20190222,02/22/2019 12:00:00 AM,-1,Reinspection/Followup,59949,2019-02-22,2019
9121,59988_20180514,05/14/2018 12:00:00 AM,94,Routine - Unscheduled,59988,2018-05-14,2018
9122,59988_20190424,04/24/2019 12:00:00 AM,84,Routine - Unscheduled,59988,2019-04-24,2019
9123,59988_20190501,05/01/2019 12:00:00 AM,-1,Reinspection/Followup,59988,2019-05-01,2019
9264,60400_20170905,09/05/2017 12:00:00 AM,87,Routine - Unscheduled,60400,2017-09-05,2017
9265,60400_20171017,10/17/2017 12:00:00 AM,-1,Complaint,60400,2017-10-17,2017
9266,60400_20171024,10/24/2017 12:00:00 AM,-1,Complaint,60400,2017-10-24,2017
9267,60400_20180924,09/24/2018 12:00:00 AM,92,Routine - Unscheduled,60400,2018-09-24,2018
9268,60400_20190423,04/23/2019 12:00:00 AM,90,Routine - Unscheduled,60400,2019-04-23,2019
9287,60475_20170331,03/31/2017 12:00:00 AM,92,Routine - Unscheduled,60475,2017-03-31,2017
9288,60475_20190304,03/04/2019 12:00:00 AM,76,Routine - Unscheduled,60475,2019-03-04,2019
9289,60475_20190311,03/11/2019 12:00:00 AM,-1,Reinspection/Followup,60475,2019-03-11,2019
9290,60475_20190403,04/03/2019 12:00:00 AM,-1,Reinspection/Followup,60475,2019-04-03,2019
9357,60737_20180130,01/30/2018 12:00:00 AM,86,Routine - Unscheduled,60737,2018-01-30,2018
9358,60737_20190529,05/29/2019 12:00:00 AM,92,Routine - Unscheduled,60737,2019-05-29,2019
9396,61001_20180424,04/24/2018 12:00:00 AM,100,Routine - Unscheduled,61001,2018-04-24,2018
9397,61001_20190408,04/08/2019 12:00:00 AM,100,Routine - Unscheduled,61001,2019-04-08,2019
9416,61093_20161006,10/06/2016 12:00:00 AM,82,Routine - Unscheduled,61093,2016-10-06,2016
9417,61093_20161101,11/01/2016 12:00:00 AM,-1,Non-inspection site visit,61093,2016-11-01,2016
9418,61093_20161223,12/23/2016 12:00:00 AM,-1,Reinspection/Followup,61093,2016-12-23,2016
9419,61093_20180108,01/08/2018 12:00:00 AM,90,Routine - Unscheduled,61093,2018-01-08,2018
9420,61093_20190426,04/26/2019 12:00:00 AM,87,Routine - Unscheduled,61093,2019-04-26,2019
9421,61093_20190429,04/29/2019 12:00:00 AM,-1,Reinspection/Followup,61093,2019-04-29,2019
9425,61136_20170915,09/15/2017 12:00:00 AM,78,Routine - Unscheduled,61136,2017-09-15,2017
9426,61136_20170922,09/22/2017 12:00:00 AM,-1,Reinspection/Followup,61136,2017-09-22,2017
9427,61136_20170929,09/29/2017 12:00:00 AM,-1,Reinspection/Followup,61136,2017-09-29,2017
9428,61136_20180813,08/13/2018 12:00:00 AM,88,Routine - Unscheduled,61136,2018-08-13,2018
9429,61136_20180820,08/20/2018 12:00:00 AM,-1,Reinspection/Followup,61136,2018-08-20,2018
9430,61136_20190422,04/22/2019 12:00:00 AM,94,Routine - Unscheduled,61136,2019-04-22,2019
9431,61136_20190927,09/27/2019 12:00:00 AM,85,Routine - Unscheduled,61136,2019-09-27,2019
9451,61326_20171215,12/15/2017 12:00:00 AM,96,Routine - Unscheduled,61326,2017-12-15,2017
9452,61326_20181204,12/04/2018 12:00:00 AM,100,Routine - Unscheduled,61326,2018-12-04,2018
9453,61351_20180108,01/08/2018 12:00:00 AM,86,Routine - Unscheduled,61351,2018-01-08,2018
9454,61351_20190318,03/18/2019 12:00:00 AM,92,Routine - Unscheduled,61351,2019-03-18,2019
9455,61351_20190703,07/03/2019 12:00:00 AM,-1,Non-inspection site visit,61351,2019-07-03,2019
9456,61351_20190711,07/11/2019 12:00:00 AM,-1,Non-inspection site visit,61351,2019-07-11,2019
9457,61357_20171205,12/05/2017 12:00:00 AM,91,Routine - Unscheduled,61357,2017-12-05,2017
9458,61390_20180313,03/13/2018 12:00:00 AM,96,Routine - Unscheduled,61390,2018-03-13,2018
9459,61390_20190716,07/16/2019 12:00:00 AM,96,Routine - Unscheduled,61390,2019-07-16,2019
9473,61460_20170124,01/24/2017 12:00:00 AM,85,Routine - Unscheduled,61460,2017-01-24,2017
9474,61460_20170202,02/02/2017 12:00:00 AM,-1,Reinspection/Followup,61460,2017-02-02,2017
9475,61460_20180125,01/25/2018 12:00:00 AM,83,Routine - Unscheduled,61460,2018-01-25,2018
9476,61460_20180126,01/26/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-01-26,2018
9477,61460_20180220,02/20/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-02-20,2018
9478,61460_20180227,02/27/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-02-27,2018
9479,61460_20181012,10/12/2018 12:00:00 AM,87,Routine - Unscheduled,61460,2018-10-12,2018
9480,61460_20181022,10/22/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-10-22,2018
9481,61460_20190521,05/21/2019 12:00:00 AM,90,Routine - Unscheduled,61460,2019-05-21,2019
9504,61499_20171018,10/18/2017 12:00:00 AM,84,Routine - Unscheduled,61499,2017-10-18,2017
9505,61499_20190219,02/19/2019 12:00:00 AM,83,Routine - Unscheduled,61499,2019-02-19,2019
9506,61499_20190312,03/12/2019 12:00:00 AM,-1,Reinspection/Followup,61499,2019-03-12,2019
9507,61499_20190322,03/22/2019 12:00:00 AM,-1,Reinspection/Followup,61499,2019-03-22,2019
9508,61499_20190329,03/29/2019 12:00:00 AM,-1,Reinspection/Followup,61499,2019-03-29,2019
9509,61499_20190419,04/19/2019 12:00:00 AM,-1,Reinspection/Followup,61499,2019-04-19,2019
9510,61499_20190903,09/03/2019 12:00:00 AM,87,Routine - Unscheduled,61499,2019-09-03,2019
9511,61499_20190913,09/13/2019 12:00:00 AM,-1,Reinspection/Followup,61499,2019-09-13,2019
9515,61512_20180102,01/02/2018 12:00:00 AM,92,Routine - Unscheduled,61512,2018-01-02,2018
9516,61512_20180618,06/18/2018 12:00:00 AM,-1,Complaint,61512,2018-06-18,2018
9536,61550_20170626,06/26/2017 12:00:00 AM,94,Routine - Unscheduled,61550,2017-06-26,2017
9537,61550_20180503,05/03/2018 12:00:00 AM,-1,Complaint,61550,2018-05-03,2018
9538,61550_20190516,05/16/2019 12:00:00 AM,91,Routine - Unscheduled,61550,2019-05-16,2019
9565,61602_20170330,03/30/2017 12:00:00 AM,90,Routine - Unscheduled,61602,2017-03-30,2017
9566,61602_20180105,01/05/2018 12:00:00 AM,85,Routine - Unscheduled,61602,2018-01-05,2018
9567,61602_20180106,01/06/2018 12:00:00 AM,-1,Reinspection/Followup,61602,2018-01-06,2018
9568,61602_20180108,01/08/2018 12:00:00 AM,-1,Non-inspection site visit,61602,2018-01-08,2018
9569,61602_20180126,01/26/2018 12:00:00 AM,-1,Reinspection/Followup,61602,2018-01-26,2018
9570,61602_20190311,03/11/2019 12:00:00 AM,94,Routine - Unscheduled,61602,2019-03-11,2019
9577,61635_20171106,11/06/2017 12:00:00 AM,92,Routine - Unscheduled,61635,2017-11-06,2017
9578,61635_20190220,02/20/2019 12:00:00 AM,88,Routine - Unscheduled,61635,2019-02-20,2019
9579,61635_20190829,08/29/2019 12:00:00 AM,96,Routine - Unscheduled,61635,2019-08-29,2019
9590,61736_20170713,07/13/2017 12:00:00 AM,86,Routine - Unscheduled,61736,2017-07-13,2017
9591,61736_20170731,07/31/2017 12:00:00 AM,-1,Reinspection/Followup,61736,2017-07-31,2017
9592,61736_20180117,01/17/2018 12:00:00 AM,90,Routine - Unscheduled,61736,2018-01-17,2018
9593,61736_20180205,02/05/2018 12:00:00 AM,-1,Reinspection/Followup,61736,2018-02-05,2018
9594,61736_20180918,09/18/2018 12:00:00 AM,92,Routine - Unscheduled,61736,2018-09-18,2018
9595,61736_20190807,08/07/2019 12:00:00 AM,87,Routine - Unscheduled,61736,2019-08-07,2019
9596,61736_20190830,08/30/2019 12:00:00 AM,-1,Reinspection/Followup,61736,2019-08-30,2019
9606,61856_20170616,06/16/2017 12:00:00 AM,94,Routine - Unscheduled,61856,2017-06-16,2017
9607,61856_20170623,06/23/2017 12:00:00 AM,-1,Reinspection/Followup,61856,2017-06-23,2017
9608,61856_20180523,05/23/2018 12:00:00 AM,94,Routine - Unscheduled,61856,2018-05-23,2018
9657,62051_20180514,05/14/2018 12:00:00 AM,-1,Complaint,62051,2018-05-14,2018
9658,62051_20180522,05/22/2018 12:00:00 AM,-1,Reinspection/Followup,62051,2018-05-22,2018
9659,62051_20190509,05/09/2019 12:00:00 AM,88,Routine - Unscheduled,62051,2019-05-09,2019
9675,62179_20170510,05/10/2017 12:00:00 AM,90,Routine - Unscheduled,62179,2017-05-10,2017
9676,62179_20170517,05/17/2017 12:00:00 AM,-1,Reinspection/Followup,62179,2017-05-17,2017
9677,62179_20180426,04/26/2018 12:00:00 AM,92,Routine - Unscheduled,62179,2018-04-26,2018
9678,62179_20190523,05/23/2019 12:00:00 AM,90,Routine - Unscheduled,62179,2019-05-23,2019
9679,62179_20190531,05/31/2019 12:00:00 AM,-1,Reinspection/Followup,62179,2019-05-31,2019
9680,62251_20161229,12/29/2016 12:00:00 AM,100,Routine - Unscheduled,62251,2016-12-29,2016
9681,62251_20180608,06/08/2018 12:00:00 AM,100,Routine - Unscheduled,62251,2018-06-08,2018
9717,62487_20170515,05/15/2017 12:00:00 AM,96,Routine - Unscheduled,62487,2017-05-15,2017
9718,62487_20180608,06/08/2018 12:00:00 AM,96,Routine - Unscheduled,62487,2018-06-08,2018
9720,62532_20161102,11/02/2016 12:00:00 AM,92,Routine - Unscheduled,62532,2016-11-02,2016
9721,62532_20180320,03/20/2018 12:00:00 AM,85,Routine - Unscheduled,62532,2018-03-20,2018
9722,62532_20180427,04/27/2018 12:00:00 AM,-1,Reinspection/Followup,62532,2018-04-27,2018
9723,62532_20181211,12/11/2018 12:00:00 AM,90,Routine - Unscheduled,62532,2018-12-11,2018
9724,62532_20190313,03/13/2019 12:00:00 AM,-1,Complaint,62532,2019-03-13,2019
9725,62532_20190409,04/09/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,62532,2019-04-09,2019
9789,62701_20161222,12/22/2016 12:00:00 AM,78,Routine - Unscheduled,62701,2016-12-22,2016
9790,62701_20170217,02/17/2017 12:00:00 AM,-1,Reinspection/Followup,62701,2017-02-17,2017
9791,62701_20170628,06/28/2017 12:00:00 AM,96,Routine - Unscheduled,62701,2017-06-28,2017
9792,62701_20190301,03/01/2019 12:00:00 AM,83,Routine - Unscheduled,62701,2019-03-01,2019
9793,62701_20190307,03/07/2019 12:00:00 AM,-1,Reinspection/Followup,62701,2019-03-07,2019
9816,62739_20170104,01/04/2017 12:00:00 AM,92,Routine - Unscheduled,62739,2017-01-04,2017
9817,62739_20170724,07/24/2017 12:00:00 AM,92,Routine - Unscheduled,62739,2017-07-24,2017
9818,62739_20180109,01/09/2018 12:00:00 AM,93,Routine - Unscheduled,62739,2018-01-09,2018
9819,62739_20190404,04/04/2019 12:00:00 AM,88,Routine - Unscheduled,62739,2019-04-04,2019
9820,62765_20161116,11/16/2016 12:00:00 AM,83,Routine - Unscheduled,62765,2016-11-16,2016
9821,62765_20161202,12/02/2016 12:00:00 AM,-1,Reinspection/Followup,62765,2016-12-02,2016
9822,62765_20180319,03/19/2018 12:00:00 AM,81,Routine - Unscheduled,62765,2018-03-19,2018
9823,62765_20180423,04/23/2018 12:00:00 AM,-1,Reinspection/Followup,62765,2018-04-23,2018
9824,62765_20190318,03/18/2019 12:00:00 AM,78,Routine - Unscheduled,62765,2019-03-18,2019
9825,62765_20190320,03/20/2019 12:00:00 AM,-1,Reinspection/Followup,62765,2019-03-20,2019
9826,62765_20190401,04/01/2019 12:00:00 AM,-1,Reinspection/Followup,62765,2019-04-01,2019
9882,62889_20170124,01/24/2017 12:00:00 AM,98,Routine - Unscheduled,62889,2017-01-24,2017
9883,62889_20170215,02/15/2017 12:00:00 AM,-1,Complaint,62889,2017-02-15,2017
9884,62889_20180502,05/02/2018 12:00:00 AM,96,Routine - Unscheduled,62889,2018-05-02,2018
9885,62889_20190710,07/10/2019 12:00:00 AM,94,Routine - Unscheduled,62889,2019-07-10,2019
9894,628_20161130,11/30/2016 12:00:00 AM,90,Routine - Unscheduled,628,2016-11-30,2016
9895,628_20180504,05/04/2018 12:00:00 AM,74,Routine - Unscheduled,628,2018-05-04,2018
9896,628_20180511,05/11/2018 12:00:00 AM,-1,Reinspection/Followup,628,2018-05-11,2018
9897,628_20180619,06/19/2018 12:00:00 AM,-1,Reinspection/Followup,628,2018-06-19,2018
9898,628_20190109,01/09/2019 12:00:00 AM,79,Routine - Unscheduled,628,2019-01-09,2019
9899,628_20190111,01/11/2019 12:00:00 AM,-1,Reinspection/Followup,628,2019-01-11,2019
9900,628_20190114,01/14/2019 12:00:00 AM,-1,Reinspection/Followup,628,2019-01-14,2019
9901,628_20190530,05/30/2019 12:00:00 AM,-1,Complaint,628,2019-05-30,2019
9902,628_20190613,06/13/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,628,2019-06-13,2019
9903,628_20190729,07/29/2019 12:00:00 AM,79,Routine - Unscheduled,628,2019-07-29,2019
9904,628_20190805,08/05/2019 12:00:00 AM,-1,Reinspection/Followup,628,2019-08-05,2019
9905,62900_20161017,10/17/2016 12:00:00 AM,83,Routine - Unscheduled,62900,2016-10-17,2016
9906,62900_20161103,11/03/2016 12:00:00 AM,-1,Reinspection/Followup,62900,2016-11-03,2016
9907,62900_20180201,02/01/2018 12:00:00 AM,85,Routine - Unscheduled,62900,2018-02-01,2018
9908,62900_20190226,02/26/2019 12:00:00 AM,83,Routine - Unscheduled,62900,2019-02-26,2019
9909,62900_20190305,03/05/2019 12:00:00 AM,-1,Reinspection/Followup,62900,2019-03-05,2019
9910,62900_20190312,03/12/2019 12:00:00 AM,-1,Reinspection/Followup,62900,2019-03-12,2019
9927,63047_20170530,05/30/2017 12:00:00 AM,-1,Complaint,63047,2017-05-30,2017
9928,63047_20170707,07/07/2017 12:00:00 AM,89,Routine - Unscheduled,63047,2017-07-07,2017
9929,63047_20170718,07/18/2017 12:00:00 AM,-1,Reinspection/Followup,63047,2017-07-18,2017
9930,63047_20171219,12/19/2017 12:00:00 AM,92,Routine - Unscheduled,63047,2017-12-19,2017
9931,63047_20180521,05/21/2018 12:00:00 AM,96,Routine - Unscheduled,63047,2018-05-21,2018
9965,63121_20180611,06/11/2018 12:00:00 AM,81,Routine - Unscheduled,63121,2018-06-11,2018
9966,63121_20180620,06/20/2018 12:00:00 AM,-1,Reinspection/Followup,63121,2018-06-20,2018
