iid,date,score,type,bid,timestamp,year
3838_20180423,04/23/2018 12:00:00 AM,-1,Reinspection/Followup,3838,2018-04-23,2018
3838_20180620,06/20/2018 12:00:00 AM,90,Routine - Unscheduled,3838,2018-06-20,2018
3838_20190813,08/13/2019 12:00:00 AM,-1,Complaint,3838,2019-08-13,2019
38423_20161109,11/09/2016 12:00:00 AM,98,Routine - Unscheduled,38423,2016-11-09,2016
38423_20170620,06/20/2017 12:00:00 AM,98,Routine - Unscheduled,38423,2017-06-20,2017
38423_20171201,12/01/2017 12:00:00 AM,96,Routine - Unscheduled,38423,2017-12-01,2017
38423_20190103,01/03/2019 12:00:00 AM,96,Routine - Unscheduled,38423,2019-01-03,2019
38423_20190208,02/08/2019 12:00:00 AM,-1,Complaint,38423,2019-02-08,2019
3846_20180418,04/18/2018 12:00:00 AM,90,Routine - Unscheduled,3846,2018-04-18,2018
3846_20180425,04/25/2018 12:00:00 AM,-1,Reinspection/Followup,3846,2018-04-25,2018
3846_20190718,07/18/2019 12:00:00 AM,87,Routine - Unscheduled,3846,2019-07-18,2019
3846_20190725,07/25/2019 12:00:00 AM,-1,Reinspection/Followup,3846,2019-07-25,2019
38479_20170419,04/19/2017 12:00:00 AM,96,Routine - Unscheduled,38479,2017-04-19,2017
38479_20190429,04/29/2019 12:00:00 AM,90,Routine - Unscheduled,38479,2019-04-29,2019
38566_20161031,10/31/2016 12:00:00 AM,-1,Complaint,38566,2016-10-31,2016
38566_20161214,12/14/2016 12:00:00 AM,-1,Complaint,38566,2016-12-14,2016
38566_20171025,10/25/2017 12:00:00 AM,-1,Complaint,38566,2017-10-25,2017
38566_20171129,11/29/2017 12:00:00 AM,-1,Complaint Reinspection/Followup,38566,2017-11-29,2017
38566_20171206,12/06/2017 12:00:00 AM,81,Routine - Unscheduled,38566,2017-12-06,2017
38566_20180109,01/09/2018 12:00:00 AM,-1,Reinspection/Followup,38566,2018-01-09,2018
38566_20180116,01/16/2018 12:00:00 AM,-1,Reinspection/Followup,38566,2018-01-16,2018
38566_20180227,02/27/2018 12:00:00 AM,-1,Complaint,38566,2018-02-27,2018
38566_20190109,01/09/2019 12:00:00 AM,-1,Non-inspection site visit,38566,2019-01-09,2019
38566_20190228,02/28/2019 12:00:00 AM,92,Routine - Unscheduled,38566,2019-02-28,2019
38566_20190729,07/29/2019 12:00:00 AM,-1,Complaint,38566,2019-07-29,2019
38788_20171207,12/07/2017 12:00:00 AM,100,Routine - Unscheduled,38788,2017-12-07,2017
38788_20180907,09/07/2018 12:00:00 AM,89,Routine - Unscheduled,38788,2018-09-07,2018
38788_20191003,10/03/2019 12:00:00 AM,90,Routine - Unscheduled,38788,2019-10-03,2019
38808_20170711,07/11/2017 12:00:00 AM,74,Routine - Unscheduled,38808,2017-07-11,2017
38808_20171026,10/26/2017 12:00:00 AM,-1,Complaint,38808,2017-10-26,2017
38808_20180522,05/22/2018 12:00:00 AM,-1,Routine - Unscheduled,38808,2018-05-22,2018
38808_20190805,08/05/2019 12:00:00 AM,69,Routine - Unscheduled,38808,2019-08-05,2019
3885_20180321,03/21/2018 12:00:00 AM,86,Routine - Unscheduled,3885,2018-03-21,2018
3885_20180323,03/23/2018 12:00:00 AM,-1,Reinspection/Followup,3885,2018-03-23,2018
3885_20180330,03/30/2018 12:00:00 AM,-1,Complaint,3885,2018-03-30,2018
38929_20161221,12/21/2016 12:00:00 AM,92,Routine - Unscheduled,38929,2016-12-21,2016
38929_20170920,09/20/2017 12:00:00 AM,77,Routine - Unscheduled,38929,2017-09-20,2017
38929_20180319,03/19/2018 12:00:00 AM,82,Routine - Unscheduled,38929,2018-03-19,2018
38929_20190226,02/26/2019 12:00:00 AM,80,Routine - Unscheduled,38929,2019-02-26,2019
389_20170316,03/16/2017 12:00:00 AM,96,Routine - Unscheduled,389,2017-03-16,2017
389_20180312,03/12/2018 12:00:00 AM,100,Routine - Unscheduled,389,2018-03-12,2018
389_20190215,02/15/2019 12:00:00 AM,98,Routine - Unscheduled,389,2019-02-15,2019
39119_20180117,01/17/2018 12:00:00 AM,85,Routine - Unscheduled,39119,2018-01-17,2018
39119_20190626,06/26/2019 12:00:00 AM,90,Routine - Unscheduled,39119,2019-06-26,2019
39119_20190709,07/09/2019 12:00:00 AM,-1,Complaint,39119,2019-07-09,2019
3926_20161129,11/29/2016 12:00:00 AM,90,Routine - Unscheduled,3926,2016-11-29,2016
3926_20171130,11/30/2017 12:00:00 AM,91,Routine - Unscheduled,3926,2017-11-30,2017
3926_20180221,02/21/2018 12:00:00 AM,-1,Complaint,3926,2018-02-21,2018
3926_20180411,04/11/2018 12:00:00 AM,-1,Structural Inspection,3926,2018-04-11,2018
3926_20180417,04/17/2018 12:00:00 AM,-1,Complaint,3926,2018-04-17,2018
3926_20180510,05/10/2018 12:00:00 AM,-1,Non-inspection site visit,3926,2018-05-10,2018
3926_20190206,02/06/2019 12:00:00 AM,-1,Complaint,3926,2019-02-06,2019
3926_20190221,02/21/2019 12:00:00 AM,-1,Complaint,3926,2019-02-21,2019
3926_20190703,07/03/2019 12:00:00 AM,88,Routine - Unscheduled,3926,2019-07-03,2019
3926_20190712,07/12/2019 12:00:00 AM,-1,Reinspection/Followup,3926,2019-07-12,2019
3926_20190730,07/30/2019 12:00:00 AM,-1,Reinspection/Followup,3926,2019-07-30,2019
3926_20190910,09/10/2019 12:00:00 AM,-1,Foodborne Illness Investigation,3926,2019-09-10,2019
3935_20161230,12/30/2016 12:00:00 AM,98,Routine - Unscheduled,3935,2016-12-30,2016
3935_20170921,09/21/2017 12:00:00 AM,100,Routine - Unscheduled,3935,2017-09-21,2017
3935_20190603,06/03/2019 12:00:00 AM,96,Routine - Unscheduled,3935,2019-06-03,2019
3935_20190614,06/14/2019 12:00:00 AM,-1,Reinspection/Followup,3935,2019-06-14,2019
3935_20190718,07/18/2019 12:00:00 AM,-1,Reinspection/Followup,3935,2019-07-18,2019
39513_20170301,03/01/2017 12:00:00 AM,90,Routine - Unscheduled,39513,2017-03-01,2017
39513_20180817,08/17/2018 12:00:00 AM,96,Routine - Unscheduled,39513,2018-08-17,2018
39513_20190918,09/18/2019 12:00:00 AM,87,Routine - Unscheduled,39513,2019-09-18,2019
39695_20170105,01/05/2017 12:00:00 AM,94,Routine - Unscheduled,39695,2017-01-05,2017
39695_20180531,05/31/2018 12:00:00 AM,100,Routine - Unscheduled,39695,2018-05-31,2018
39695_20190130,01/30/2019 12:00:00 AM,90,Routine - Unscheduled,39695,2019-01-30,2019
39695_20190730,07/30/2019 12:00:00 AM,89,Routine - Unscheduled,39695,2019-07-30,2019
39824_20161011,10/11/2016 12:00:00 AM,-1,New Construction,39824,2016-10-11,2016
39824_20170330,03/30/2017 12:00:00 AM,90,Routine - Unscheduled,39824,2017-03-30,2017
39824_20171108,11/08/2017 12:00:00 AM,90,Routine - Unscheduled,39824,2017-11-08,2017
39824_20181012,10/12/2018 12:00:00 AM,-1,Complaint,39824,2018-10-12,2018
39824_20190130,01/30/2019 12:00:00 AM,81,Routine - Unscheduled,39824,2019-01-30,2019
39824_20190222,02/22/2019 12:00:00 AM,-1,Reinspection/Followup,39824,2019-02-22,2019
39824_20190801,08/01/2019 12:00:00 AM,86,Routine - Unscheduled,39824,2019-08-01,2019
40001_20180423,04/23/2018 12:00:00 AM,90,Routine - Unscheduled,40001,2018-04-23,2018
40001_20180430,04/30/2018 12:00:00 AM,-1,Reinspection/Followup,40001,2018-04-30,2018
40001_20190128,01/28/2019 12:00:00 AM,-1,Non-inspection site visit,40001,2019-01-28,2019
40001_20190419,04/19/2019 12:00:00 AM,91,Routine - Unscheduled,40001,2019-04-19,2019
40001_20190529,05/29/2019 12:00:00 AM,-1,Complaint,40001,2019-05-29,2019
40217_20170324,03/24/2017 12:00:00 AM,83,Routine - Unscheduled,40217,2017-03-24,2017
40217_20170503,05/03/2017 12:00:00 AM,-1,Reinspection/Followup,40217,2017-05-03,2017
40217_20180601,06/01/2018 12:00:00 AM,81,Routine - Unscheduled,40217,2018-06-01,2018
40217_20180608,06/08/2018 12:00:00 AM,-1,Reinspection/Followup,40217,2018-06-08,2018
40217_20190128,01/28/2019 12:00:00 AM,82,Routine - Unscheduled,40217,2019-01-28,2019
40217_20190130,01/30/2019 12:00:00 AM,-1,Reinspection/Followup,40217,2019-01-30,2019
40217_20190722,07/22/2019 12:00:00 AM,92,Routine - Unscheduled,40217,2019-07-22,2019
428_20171026,10/26/2017 12:00:00 AM,98,Routine - Unscheduled,428,2017-10-26,2017
428_20190507,05/07/2019 12:00:00 AM,98,Routine - Unscheduled,428,2019-05-07,2019
4434_20171108,11/08/2017 12:00:00 AM,89,Routine - Unscheduled,4434,2017-11-08,2017
4434_20171128,11/28/2017 12:00:00 AM,-1,Reinspection/Followup,4434,2017-11-28,2017
4434_20180529,05/29/2018 12:00:00 AM,100,Routine - Unscheduled,4434,2018-05-29,2018
4434_20190911,09/11/2019 12:00:00 AM,100,Routine - Unscheduled,4434,2019-09-11,2019
4465_20170602,06/02/2017 12:00:00 AM,-1,Complaint,4465,2017-06-02,2017
4465_20170810,08/10/2017 12:00:00 AM,90,Routine - Unscheduled,4465,2017-08-10,2017
4465_20170825,08/25/2017 12:00:00 AM,-1,Reinspection/Followup,4465,2017-08-25,2017
4465_20180212,02/12/2018 12:00:00 AM,94,Routine - Unscheduled,4465,2018-02-12,2018
4465_20190711,07/11/2019 12:00:00 AM,96,Routine - Unscheduled,4465,2019-07-11,2019
4481_20180118,01/18/2018 12:00:00 AM,93,Routine - Unscheduled,4481,2018-01-18,2018
4481_20180913,09/13/2018 12:00:00 AM,89,Routine - Unscheduled,4481,2018-09-13,2018
4481_20190813,08/13/2019 12:00:00 AM,94,Routine - Unscheduled,4481,2019-08-13,2019
4623_20180201,02/01/2018 12:00:00 AM,100,Routine - Unscheduled,4623,2018-02-01,2018
4623_20190712,07/12/2019 12:00:00 AM,98,Routine - Unscheduled,4623,2019-07-12,2019
4671_20170117,01/17/2017 12:00:00 AM,98,Routine - Unscheduled,4671,2017-01-17,2017
4671_20171130,11/30/2017 12:00:00 AM,100,Routine - Unscheduled,4671,2017-11-30,2017
4671_20180604,06/04/2018 12:00:00 AM,98,Routine - Unscheduled,4671,2018-06-04,2018
4734_20180109,01/09/2018 12:00:00 AM,88,Routine - Unscheduled,4734,2018-01-09,2018
4734_20181128,11/28/2018 12:00:00 AM,85,Routine - Unscheduled,4734,2018-11-28,2018
473_20180409,04/09/2018 12:00:00 AM,90,Routine - Unscheduled,473,2018-04-09,2018
473_20180412,04/12/2018 12:00:00 AM,-1,Non-inspection site visit,473,2018-04-12,2018
473_20190109,01/09/2019 12:00:00 AM,-1,Complaint,473,2019-01-09,2019
477_20170605,06/05/2017 12:00:00 AM,92,Routine - Unscheduled,477,2017-06-05,2017
477_20170612,06/12/2017 12:00:00 AM,-1,Reinspection/Followup,477,2017-06-12,2017
477_20190924,09/24/2019 12:00:00 AM,96,Routine - Unscheduled,477,2019-09-24,2019
480_20171016,10/16/2017 12:00:00 AM,80,Routine - Unscheduled,480,2017-10-16,2017
480_20190611,06/11/2019 12:00:00 AM,82,Routine - Unscheduled,480,2019-06-11,2019
480_20190624,06/24/2019 12:00:00 AM,-1,Reinspection/Followup,480,2019-06-24,2019
483_20171030,10/30/2017 12:00:00 AM,96,Routine - Unscheduled,483,2017-10-30,2017
483_20190816,08/16/2019 12:00:00 AM,91,Routine - Unscheduled,483,2019-08-16,2019
483_20190823,08/23/2019 12:00:00 AM,-1,Reinspection/Followup,483,2019-08-23,2019
486_20180619,06/19/2018 12:00:00 AM,100,Routine - Unscheduled,486,2018-06-19,2018
486_20190404,04/04/2019 12:00:00 AM,85,Routine - Unscheduled,486,2019-04-04,2019
486_20190411,04/11/2019 12:00:00 AM,-1,Reinspection/Followup,486,2019-04-11,2019
486_20191002,10/02/2019 12:00:00 AM,93,Routine - Unscheduled,486,2019-10-02,2019
48_20180216,02/16/2018 12:00:00 AM,94,Routine - Unscheduled,48,2018-02-16,2018
48_20181011,10/11/2018 12:00:00 AM,87,Routine - Unscheduled,48,2018-10-11,2018
48_20181012,10/12/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-10-12,2018
48_20181026,10/26/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-10-26,2018
48_20181029,10/29/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-10-29,2018
48_20181130,11/30/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-11-30,2018
48_20181206,12/06/2018 12:00:00 AM,-1,Reinspection/Followup,48,2018-12-06,2018
4914_20180509,05/09/2018 12:00:00 AM,-1,Foodborne Illness Investigation,4914,2018-05-09,2018
4914_20180612,06/12/2018 12:00:00 AM,96,Routine - Unscheduled,4914,2018-06-12,2018
4923_20170711,07/11/2017 12:00:00 AM,94,Routine - Unscheduled,4923,2017-07-11,2017
4923_20180320,03/20/2018 12:00:00 AM,85,Routine - Unscheduled,4923,2018-03-20,2018
4923_20180327,03/27/2018 12:00:00 AM,-1,Reinspection/Followup,4923,2018-03-27,2018
4923_20180405,04/05/2018 12:00:00 AM,-1,Reinspection/Followup,4923,2018-04-05,2018
4923_20190207,02/07/2019 12:00:00 AM,86,Routine - Unscheduled,4923,2019-02-07,2019
4923_20190904,09/04/2019 12:00:00 AM,90,Routine - Unscheduled,4923,2019-09-04,2019
5077_20180308,03/08/2018 12:00:00 AM,96,Routine - Unscheduled,5077,2018-03-08,2018
5077_20190319,03/19/2019 12:00:00 AM,92,Routine - Unscheduled,5077,2019-03-19,2019
5301_20170127,01/27/2017 12:00:00 AM,-1,Structural Inspection,5301,2017-01-27,2017
5301_20171117,11/17/2017 12:00:00 AM,90,Routine - Unscheduled,5301,2017-11-17,2017
5301_20180105,01/05/2018 12:00:00 AM,-1,Reinspection/Followup,5301,2018-01-05,2018
5301_20190304,03/04/2019 12:00:00 AM,81,Routine - Unscheduled,5301,2019-03-04,2019
538_20170927,09/27/2017 12:00:00 AM,88,Routine - Unscheduled,538,2017-09-27,2017
538_20181205,12/05/2018 12:00:00 AM,88,Routine - Unscheduled,538,2018-12-05,2018
538_20190805,08/05/2019 12:00:00 AM,94,Routine - Unscheduled,538,2019-08-05,2019
562_20190405,04/05/2019 12:00:00 AM,89,Routine - Unscheduled,562,2019-04-05,2019
58781_20180508,05/08/2018 12:00:00 AM,94,Routine - Unscheduled,58781,2018-05-08,2018
58781_20181017,10/17/2018 12:00:00 AM,-1,Complaint,58781,2018-10-17,2018
58781_20181022,10/22/2018 12:00:00 AM,-1,Complaint,58781,2018-10-22,2018
58781_20190613,06/13/2019 12:00:00 AM,100,Routine - Unscheduled,58781,2019-06-13,2019
58861_20180112,01/12/2018 12:00:00 AM,93,Routine - Unscheduled,58861,2018-01-12,2018
58861_20180119,01/19/2018 12:00:00 AM,-1,Reinspection/Followup,58861,2018-01-19,2018
58861_20180126,01/26/2018 12:00:00 AM,-1,Reinspection/Followup,58861,2018-01-26,2018
58879_20180221,02/21/2018 12:00:00 AM,90,Routine - Unscheduled,58879,2018-02-21,2018
58879_20190314,03/14/2019 12:00:00 AM,92,Routine - Unscheduled,58879,2019-03-14,2019
58879_20190322,03/22/2019 12:00:00 AM,-1,Reinspection/Followup,58879,2019-03-22,2019
58879_20190703,07/03/2019 12:00:00 AM,-1,Complaint,58879,2019-07-03,2019
58879_20190923,09/23/2019 12:00:00 AM,87,Routine - Unscheduled,58879,2019-09-23,2019
58879_20190930,09/30/2019 12:00:00 AM,-1,Reinspection/Followup,58879,2019-09-30,2019
58_20170918,09/18/2017 12:00:00 AM,70,Routine - Unscheduled,58,2017-09-18,2017
58_20171122,11/22/2017 12:00:00 AM,-1,Reinspection/Followup,58,2017-11-22,2017
58_20181005,10/05/2018 12:00:00 AM,74,Routine - Unscheduled,58,2018-10-05,2018
58_20190627,06/27/2019 12:00:00 AM,83,Routine - Unscheduled,58,2019-06-27,2019
59009_20161014,10/14/2016 12:00:00 AM,-1,Reinspection/Followup,59009,2016-10-14,2016
59009_20171129,11/29/2017 12:00:00 AM,94,Routine - Unscheduled,59009,2017-11-29,2017
59009_20180212,02/12/2018 12:00:00 AM,-1,Foodborne Illness Investigation,59009,2018-02-12,2018
59009_20180927,09/27/2018 12:00:00 AM,90,Routine - Unscheduled,59009,2018-09-27,2018
59009_20190430,04/30/2019 12:00:00 AM,-1,Complaint,59009,2019-04-30,2019
59009_20190507,05/07/2019 12:00:00 AM,-1,Reinspection/Followup,59009,2019-05-07,2019
59009_20190510,05/10/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,59009,2019-05-10,2019
59009_20190626,06/26/2019 12:00:00 AM,-1,Foodborne Illness Investigation,59009,2019-06-26,2019
59009_20190910,09/10/2019 12:00:00 AM,-1,Foodborne Illness Investigation,59009,2019-09-10,2019
59009_20190917,09/17/2019 12:00:00 AM,-1,Reinspection/Followup,59009,2019-09-17,2019
59154_20180104,01/04/2018 12:00:00 AM,-1,Complaint,59154,2018-01-04,2018
59154_20180417,04/17/2018 12:00:00 AM,88,Routine - Unscheduled,59154,2018-04-17,2018
59154_20180424,04/24/2018 12:00:00 AM,-1,Reinspection/Followup,59154,2018-04-24,2018
59154_20180501,05/01/2018 12:00:00 AM,-1,Reinspection/Followup,59154,2018-05-01,2018
59178_20161102,11/02/2016 12:00:00 AM,79,Routine - Unscheduled,59178,2016-11-02,2016
59178_20161118,11/18/2016 12:00:00 AM,-1,Reinspection/Followup,59178,2016-11-18,2016
59178_20171018,10/18/2017 12:00:00 AM,83,Routine - Unscheduled,59178,2017-10-18,2017
59178_20171026,10/26/2017 12:00:00 AM,-1,Reinspection/Followup,59178,2017-10-26,2017
59178_20171103,11/03/2017 12:00:00 AM,-1,Reinspection/Followup,59178,2017-11-03,2017
59178_20171107,11/07/2017 12:00:00 AM,-1,Complaint,59178,2017-11-07,2017
59178_20181204,12/04/2018 12:00:00 AM,-1,Non-inspection site visit,59178,2018-12-04,2018
59178_20190208,02/08/2019 12:00:00 AM,91,Routine - Unscheduled,59178,2019-02-08,2019
59178_20190822,08/22/2019 12:00:00 AM,89,Routine - Unscheduled,59178,2019-08-22,2019
59179_20180403,04/03/2018 12:00:00 AM,84,Routine - Unscheduled,59179,2018-04-03,2018
59179_20180410,04/10/2018 12:00:00 AM,-1,Reinspection/Followup,59179,2018-04-10,2018
59179_20190311,03/11/2019 12:00:00 AM,90,Routine - Unscheduled,59179,2019-03-11,2019
59397_20161017,10/17/2016 12:00:00 AM,94,Routine - Unscheduled,59397,2016-10-17,2016
59397_20170322,03/22/2017 12:00:00 AM,85,Routine - Unscheduled,59397,2017-03-22,2017
59397_20171010,10/10/2017 12:00:00 AM,89,Routine - Unscheduled,59397,2017-10-10,2017
59397_20180510,05/10/2018 12:00:00 AM,92,Routine - Unscheduled,59397,2018-05-10,2018
59397_20190410,04/10/2019 12:00:00 AM,82,Routine - Unscheduled,59397,2019-04-10,2019
59599_20161121,11/21/2016 12:00:00 AM,94,Routine - Unscheduled,59599,2016-11-21,2016
59599_20170831,08/31/2017 12:00:00 AM,89,Routine - Unscheduled,59599,2017-08-31,2017
59599_20180228,02/28/2018 12:00:00 AM,90,Routine - Unscheduled,59599,2018-02-28,2018
59637_20170419,04/19/2017 12:00:00 AM,83,Routine - Unscheduled,59637,2017-04-19,2017
59637_20180123,01/23/2018 12:00:00 AM,86,Routine - Unscheduled,59637,2018-01-23,2018
59637_20190725,07/25/2019 12:00:00 AM,89,Routine - Unscheduled,59637,2019-07-25,2019
59637_20190729,07/29/2019 12:00:00 AM,-1,Reinspection/Followup,59637,2019-07-29,2019
59691_20180425,04/25/2018 12:00:00 AM,91,Routine - Unscheduled,59691,2018-04-25,2018
59691_20180517,05/17/2018 12:00:00 AM,-1,Reinspection/Followup,59691,2018-05-17,2018
59691_20190617,06/17/2019 12:00:00 AM,98,Routine - Unscheduled,59691,2019-06-17,2019
59949_20161021,10/21/2016 12:00:00 AM,85,Routine - Unscheduled,59949,2016-10-21,2016
59949_20161025,10/25/2016 12:00:00 AM,-1,Reinspection/Followup,59949,2016-10-25,2016
59949_20161107,11/07/2016 12:00:00 AM,-1,Reinspection/Followup,59949,2016-11-07,2016
59949_20171017,10/17/2017 12:00:00 AM,94,Routine - Unscheduled,59949,2017-10-17,2017
59949_20180521,05/21/2018 12:00:00 AM,96,Routine - Unscheduled,59949,2018-05-21,2018
59949_20180529,05/29/2018 12:00:00 AM,-1,Reinspection/Followup,59949,2018-05-29,2018
59949_20180605,06/05/2018 12:00:00 AM,-1,Reinspection/Followup,59949,2018-06-05,2018
59949_20190215,02/15/2019 12:00:00 AM,91,Routine - Unscheduled,59949,2019-02-15,2019
59949_20190222,02/22/2019 12:00:00 AM,-1,Reinspection/Followup,59949,2019-02-22,2019
59988_20180514,05/14/2018 12:00:00 AM,94,Routine - Unscheduled,59988,2018-05-14,2018
59988_20190424,04/24/2019 12:00:00 AM,84,Routine - Unscheduled,59988,2019-04-24,2019
59988_20190501,05/01/2019 12:00:00 AM,-1,Reinspection/Followup,59988,2019-05-01,2019
60400_20170905,09/05/2017 12:00:00 AM,87,Routine - Unscheduled,60400,2017-09-05,2017
60400_20171017,10/17/2017 12:00:00 AM,-1,Complaint,60400,2017-10-17,2017
60400_20171024,10/24/2017 12:00:00 AM,-1,Complaint,60400,2017-10-24,2017
60400_20180924,09/24/2018 12:00:00 AM,92,Routine - Unscheduled,60400,2018-09-24,2018
60400_20190423,04/23/2019 12:00:00 AM,90,Routine - Unscheduled,60400,2019-04-23,2019
60475_20170331,03/31/2017 12:00:00 AM,92,Routine - Unscheduled,60475,2017-03-31,2017
60475_20190304,03/04/2019 12:00:00 AM,76,Routine - Unscheduled,60475,2019-03-04,2019
60475_20190311,03/11/2019 12:00:00 AM,-1,Reinspection/Followup,60475,2019-03-11,2019
60475_20190403,04/03/2019 12:00:00 AM,-1,Reinspection/Followup,60475,2019-04-03,2019
60737_20180130,01/30/2018 12:00:00 AM,86,Routine - Unscheduled,60737,2018-01-30,2018
60737_20190529,05/29/2019 12:00:00 AM,92,Routine - Unscheduled,60737,2019-05-29,2019
61001_20180424,04/24/2018 12:00:00 AM,100,Routine - Unscheduled,61001,2018-04-24,2018
61001_20190408,04/08/2019 12:00:00 AM,100,Routine - Unscheduled,61001,2019-04-08,2019
61093_20161006,10/06/2016 12:00:00 AM,82,Routine - Unscheduled,61093,2016-10-06,2016
61093_20161101,11/01/2016 12:00:00 AM,-1,Non-inspection site visit,61093,2016-11-01,2016
61093_20161223,12/23/2016 12:00:00 AM,-1,Reinspection/Followup,61093,2016-12-23,2016
61093_20180108,01/08/2018 12:00:00 AM,90,Routine - Unscheduled,61093,2018-01-08,2018
61093_20190426,04/26/2019 12:00:00 AM,87,Routine - Unscheduled,61093,2019-04-26,2019
61093_20190429,04/29/2019 12:00:00 AM,-1,Reinspection/Followup,61093,2019-04-29,2019
61326_20171215,12/15/2017 12:00:00 AM,96,Routine - Unscheduled,61326,2017-12-15,2017
61326_20181204,12/04/2018 12:00:00 AM,100,Routine - Unscheduled,61326,2018-12-04,2018
61351_20180108,01/08/2018 12:00:00 AM,86,Routine - Unscheduled,61351,2018-01-08,2018
61351_20190318,03/18/2019 12:00:00 AM,92,Routine - Unscheduled,61351,2019-03-18,2019
61351_20190703,07/03/2019 12:00:00 AM,-1,Non-inspection site visit,61351,2019-07-03,2019
61351_20190711,07/11/2019 12:00:00 AM,-1,Non-inspection site visit,61351,2019-07-11,2019
61357_20171205,12/05/2017 12:00:00 AM,91,Routine - Unscheduled,61357,2017-12-05,2017
61390_20180313,03/13/2018 12:00:00 AM,96,Routine - Unscheduled,61390,2018-03-13,2018
61390_20190716,07/16/2019 12:00:00 AM,96,Routine - Unscheduled,61390,2019-07-16,2019
61460_20170124,01/24/2017 12:00:00 AM,85,Routine - Unscheduled,61460,2017-01-24,2017
61460_20170202,02/02/2017 12:00:00 AM,-1,Reinspection/Followup,61460,2017-02-02,2017
61460_20180125,01/25/2018 12:00:00 AM,83,Routine - Unscheduled,61460,2018-01-25,2018
61460_20180126,01/26/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-01-26,2018
61460_20180220,02/20/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-02-20,2018
61460_20180227,02/27/2018 12:00:00 AM,-1,Reinspection/Followup,61460,2018-02-27,2018
